Subspace,Breakdown,Ce,Insight_type,Imp,Sig,Score
"{'Year': '2011', 'Brand': '*', 'Category': '*'}",Category,"[('SUM', 'Sales'), ('prev', 'Year'), ('prev', 'Year')]",Shape,0.20357012262879526,[0.19022693],[0.03872452]
"{'Year': '2008', 'Brand': '*', 'Category': '*'}",Brand,"[('SUM', 'Sales'), ('prev', 'Year'), ('avg', 'Year')]",Shape,0.2039496540607491,[0.189081],[0.038563]
"{'Year': '*', 'Brand': 'Ford', 'Category': '*'}",Year,"[('SUM', 'Sales'), ('prev', 'Year'), ('%', 'Year')]",Shape,0.2504196285628057,[0.14091009],[0.03528665]
"{'Year': '*', 'Brand': '*', 'Category': 'Fullsize'}",Year,"[('SUM', 'Sales'), ('prev', 'Year'), ('prev', 'Year')]",Point,0.026542658420616438,1.0,0.026542658420616438
"{'Year': '*', 'Brand': '*', 'Category': 'Fullsize'}",Year,"[('SUM', 'Sales'), ('prev', 'Year'), ('rank', 'Year')]",Point,0.026542658420616438,1.0,0.026542658420616438
"{'Year': '*', 'Brand': '*', 'Category': 'Fullsize'}",Year,"[('SUM', 'Sales'), ('prev', 'Year'), ('%', 'Year')]",Point,0.026542658420616438,1.0,0.026542658420616438
"{'Year': '*', 'Brand': 'Volkswagen', 'Category': '*'}",Year,"[('SUM', 'Sales'), ('prev', 'Year'), ('prev', 'Year')]",Point,0.025641590587036592,1.0,0.025641590587036592
"{'Year': '*', 'Brand': 'Volkswagen', 'Category': '*'}",Year,"[('SUM', 'Sales'), ('prev', 'Year'), ('rank', 'Year')]",Point,0.025641590587036592,1.0,0.025641590587036592
"{'Year': '*', 'Brand': 'Volkswagen', 'Category': '*'}",Year,"[('SUM', 'Sales'), ('prev', 'Year'), ('%', 'Year')]",Point,0.025641590587036592,1.0,0.025641590587036592
"{'Year': '*', 'Brand': '*', 'Category': 'Sporty'}",Year,"[('SUM', 'Sales'), ('prev', 'Year'), ('rank', 'Year')]",Point,0.024445108624450363,1.0,0.024445108624450363
"{'Year': '*', 'Brand': '*', 'Category': 'Sporty'}",Year,"[('SUM', 'Sales'), ('prev', 'Year'), ('%', 'Year')]",Point,0.024445108624450363,1.0,0.024445108624450363
"{'Year': '*', 'Brand': '*', 'Category': 'Sporty'}",Year,"[('SUM', 'Sales'), ('prev', 'Year'), ('prev', 'Year')]",Point,0.024445108624450363,1.0,0.024445108624450363
"{'Year': '*', 'Brand': 'Honda', 'Category': '*'}",Year,"[('SUM', 'Sales'), ('prev', 'Year'), ('prev', 'Year')]",Shape,0.20214729030979617,[0.0908642],[0.01836795]
"{'Year': '2007', 'Brand': '*', 'Category': '*'}",Brand,"[('SUM', 'Sales'), ('prev', 'Year'), ('avg', 'Year')]",Shape,0.23013476832708019,[0.05666062],[0.01303958]
"{'Year': '*', 'Brand': '*', 'Category': 'Pickup'}",Year,"[('SUM', 'Sales'), ('prev', 'Year'), ('prev', 'Year')]",Shape,0.05252874676896498,[0.13898655],[0.00730079]
"{'Year': '*', 'Brand': 'Ford', 'Category': '*'}",Year,"[('SUM', 'Sales'), ('prev', 'Year'), ('prev', 'Year')]",Shape,0.2504196285628057,[0.02533619],[0.00634468]
"{'Year': '*', 'Brand': '*', 'Category': 'MPV'}",Year,"[('SUM', 'Sales'), ('prev', 'Year'), ('%', 'Year')]",Point,0.004062810992252084,1.0,0.004062810992252084
"{'Year': '*', 'Brand': '*', 'Category': 'MPV'}",Year,"[('SUM', 'Sales'), ('prev', 'Year'), ('prev', 'Year')]",Point,0.004062810992252084,1.0,0.004062810992252084
"{'Year': '*', 'Brand': '*', 'Category': 'MPV'}",Year,"[('SUM', 'Sales'), ('prev', 'Year'), ('rank', 'Year')]",Point,0.004062810992252084,1.0,0.004062810992252084
"{'Year': '*', 'Brand': '*', 'Category': 'MPV'}",Year,"[('SUM', 'Sales'), ('prev', 'Year'), ('prev', 'Year')]",Shape,0.004062810992252084,[0.95237477],[0.00386932]
"{'Year': '2007', 'Brand': '*', 'Category': '*'}",Category,"[('SUM', 'Sales'), ('prev', 'Year'), ('avg', 'Year')]",Shape,0.23013476832708019,[0.01314022],[0.00302402]
"{'Year': '*', 'Brand': 'Mazda', 'Category': '*'}",Year,"[('SUM', 'Sales'), ('prev', 'Year'), ('prev', 'Year')]",Shape,0.046436218100656845,[0.06154496],[0.00285792]
"{'Year': '2009', 'Brand': '*', 'Category': '*'}",Category,"[('SUM', 'Sales'), ('prev', 'Year'), ('prev', 'Year')]",Shape,0.1726621684893299,[0.0133373],[0.00230285]
"{'Year': '2010', 'Brand': '*', 'Category': '*'}",Category,"[('SUM', 'Sales'), ('prev', 'Year'), ('rank', 'Year')]",Shape,0.18968328649404556,[0.00891161],[0.00169038]
"{'Year': '*', 'Brand': '*', 'Category': 'Midsize'}",Year,"[('SUM', 'Sales'), ('prev', 'Year'), ('prev', 'Year')]",Shape,0.265344017873011,[0.00516479],[0.00137045]
"{'Year': '*', 'Brand': '*', 'Category': '*'}",Year,"[('SUM', 'Sales'), ('prev', 'Year'), ('prev', 'Year')]",Shape,1.0,[0.0010558],[0.0010558]
"{'Year': '*', 'Brand': 'Volkswagen', 'Category': '*'}",Year,"[('SUM', 'Sales'), ('prev', 'Year'), ('%', 'Year')]",Shape,0.025641590587036592,[0.04035356],[0.00103473]
"{'Year': '*', 'Brand': 'Toyota', 'Category': '*'}",Year,"[('SUM', 'Sales'), ('prev', 'Year'), ('prev', 'Year')]",Shape,0.2409490420663151,[0.00305221],[0.00073543]
