name,year,team_name,age,lg_name,pos_name,PTS,AST
Scot Pollard,2002,Sacramento Kings,26,NBA,C,509,53
Scot Pollard,2003,Sacramento Kings,27,NBA,C,103,6
Scot Pollard,2004,Indiana Pacers,28,NBA,C,106,10
Scot Pollard,2005,Indiana Pacers,29,NBA,C,191,18
Scot Pollard,2006,Indiana Pacers,30,NBA,C,169,24
Scot Pollard,2007,Cleveland Cavaliers,31,NBA,C,24,3
Scot Pollard,2008,Boston Celtics,32,NBA,C,39,3
Ralph Polson,1953,TOT,23,NBA,PF,191,24
Olden Polynice,1988,Oklahoma City Thunder,23,NBA,C,337,33
Olden Polynice,1989,Oklahoma City Thunder,24,NBA,C,233,21
Olden Polynice,1990,Oklahoma City Thunder,25,NBA,C,360,15
Olden Polynice,1991,TOT,26,NBA,C,778,42
Olden Polynice,1992,Los Angeles Clippers,27,NBA,C,613,46
Olden Polynice,1993,Detroit Pistons,28,NBA,C,486,29
Olden Polynice,1994,TOT,29,NBA,C,789,41
Olden Polynice,1995,Sacramento Kings,30,NBA,C,877,62
Olden Polynice,1996,Sacramento Kings,31,NBA,C,985,58
Olden Polynice,1997,Sacramento Kings,32,NBA,C,1025,178
Olden Polynice,1998,Sacramento Kings,33,NBA,C,550,107
Olden Polynice,1999,Oklahoma City Thunder,34,NBA,C,368,43
Olden Polynice,2000,Utah Jazz,35,NBA,C,435,37
Olden Polynice,2001,Utah Jazz,36,NBA,C,429,31
Olden Polynice,2004,Los Angeles Clippers,39,NBA,C,0,1
Cliff Pondexter,1976,Chicago Bulls,21,NBA,PF,434,90
Cliff Pondexter,1977,Chicago Bulls,22,NBA,PF,256,41
Cliff Pondexter,1978,Chicago Bulls,23,NBA,PF,88,87
Quincy Pondexter,2011,New Orleans Pelicans,22,NBA,SF,188,28
Quincy Pondexter,2012,Memphis Grizzlies,23,NBA,SF,271,27
Quincy Pondexter,2013,Memphis Grizzlies,24,NBA,SF,375,61
Quincy Pondexter,2014,Memphis Grizzlies,25,NBA,SG,94,20
Quincy Pondexter,2015,TOT,26,NBA,SG,209,41
David Pope,1985,Sacramento Kings,22,NBA,SF,41,5
David Pope,1986,Oklahoma City Thunder,23,NBA,SF,21,4
Mark Pope,1998,Indiana Pacers,25,NBA,SF,39,7
Mark Pope,1999,Indiana Pacers,26,NBA,SF,2,0
Mark Pope,2001,Milwaukee Bucks,28,NBA,PF,151,38
Mark Pope,2002,Milwaukee Bucks,29,NBA,PF,87,17
Mark Pope,2004,Denver Nuggets,31,NBA,PF,2,0
Mark Pope,2005,Denver Nuggets,32,NBA,PF,4,1
Dave Popson,1989,TOT,24,NBA,PF,34,8
Dave Popson,1991,Boston Celtics,26,NBA,PF,35,2
Dave Popson,1992,Milwaukee Bucks,27,NBA,PF,7,3
Ben Poquette,1978,Detroit Pistons,22,NBA,PF,232,20
Ben Poquette,1979,Detroit Pistons,23,NBA,PF,507,57
Ben Poquette,1980,Utah Jazz,24,NBA,C,731,131
Ben Poquette,1981,Utah Jazz,25,NBA,PF,777,161
Ben Poquette,1982,Utah Jazz,26,NBA,PF,540,94
Ben Poquette,1983,Utah Jazz,27,NBA,PF,825,168
Ben Poquette,1984,Cleveland Cavaliers,28,NBA,PF,185,49
Ben Poquette,1985,Cleveland Cavaliers,29,NBA,PF,532,79
Ben Poquette,1986,Cleveland Cavaliers,30,NBA,PF,406,78
Ben Poquette,1987,TOT,31,NBA,PF,164,35
Chris Porter,2001,Golden State Warriors,22,NBA,SF,440,61
Howard Porter,1972,Chicago Bulls,23,NBA,SF,401,24
Howard Porter,1973,Chicago Bulls,24,NBA,PF,218,16
Howard Porter,1974,Chicago Bulls,25,NBA,SF,684,32
Howard Porter,1975,TOT,26,NBA,SF,468,19
Howard Porter,1976,Detroit Pistons,27,NBA,SF,669,25
Howard Porter,1977,Detroit Pistons,28,NBA,PF,1033,53
Howard Porter,1978,TOT,29,NBA,SF,742,42
Kevin Porter,1973,Washington Wizards,22,NBA,PG,472,237
Kevin Porter,1974,Washington Wizards,23,NBA,PG,1134,469
Kevin Porter,1975,Washington Wizards,24,NBA,PG,943,650
Kevin Porter,1976,Detroit Pistons,25,NBA,PG,240,193
Kevin Porter,1977,Detroit Pistons,26,NBA,PG,717,592
Kevin Porter,1978,TOT,27,NBA,PG,1234,837
Kevin Porter,1979,Detroit Pistons,28,NBA,PG,1260,1099
Kevin Porter,1980,Washington Wizards,29,NBA,PG,512,457
Kevin Porter,1981,Washington Wizards,30,NBA,PG,1086,734
Kevin Porter,1983,Washington Wizards,32,NBA,PG,47,46
Otto Porter,2014,Washington Wizards,20,NBA,SF,78,10
Otto Porter,2015,Washington Wizards,21,NBA,SF,245,41
Terry Porter,1986,Portland Trail Blazers,22,NBA,PG,562,198
Terry Porter,1987,Portland Trail Blazers,23,NBA,PG,1045,715
Terry Porter,1988,Portland Trail Blazers,24,NBA,PG,1222,831
Terry Porter,1989,Portland Trail Blazers,25,NBA,PG,1431,770
Terry Porter,1990,Portland Trail Blazers,26,NBA,PG,1406,726
Terry Porter,1991,Portland Trail Blazers,27,NBA,PG,1381,649
Terry Porter,1992,Portland Trail Blazers,28,NBA,PG,1485,477
Terry Porter,1993,Portland Trail Blazers,29,NBA,PG,1476,419
Terry Porter,1994,Portland Trail Blazers,30,NBA,PG,1010,401
Terry Porter,1995,Portland Trail Blazers,31,NBA,PG,312,133
Terry Porter,1996,Minnesota Timberwolves,32,NBA,PG,773,452
Terry Porter,1997,Minnesota Timberwolves,33,NBA,PG,568,295
Terry Porter,1998,Minnesota Timberwolves,34,NBA,PG,777,271
Terry Porter,1999,Miami Heat,35,NBA,PG,525,146
Terry Porter,2000,San Antonio Spurs,36,NBA,PG,641,221
Terry Porter,2001,San Antonio Spurs,37,NBA,PG,573,251
Terry Porter,2002,San Antonio Spurs,38,NBA,PG,399,205
Willie Porter,1968,TOT,25,ABA,PF,649,59
Willie Porter,1969,TOT,26,ABA,PF,73,6
Bob Portman,1970,Golden State Warriors,22,NBA,SG,420,28
Bob Portman,1971,Golden State Warriors,23,NBA,SG,519,67
Bob Portman,1972,Golden State Warriors,24,NBA,SG,231,26
Bob Portman,1973,Golden State Warriors,25,NBA,SF,84,7
James Posey,2000,Denver Nuggets,23,NBA,SF,662,146
James Posey,2001,Denver Nuggets,24,NBA,SF,666,163
James Posey,2002,Denver Nuggets,25,NBA,SF,782,180
James Posey,2003,TOT,26,NBA,SF,893,184
James Posey,2004,Memphis Grizzlies,27,NBA,SG,1126,122
James Posey,2005,Memphis Grizzlies,28,NBA,SF,405,88
James Posey,2006,Miami Heat,29,NBA,SF,483,89
James Posey,2007,Miami Heat,30,NBA,SF,550,94
James Posey,2008,Boston Celtics,31,NBA,PF,545,114
James Posey,2009,New Orleans Pelicans,32,NBA,SG,668,82
James Posey,2010,New Orleans Pelicans,33,NBA,SF,399,117
James Posey,2011,Indiana Pacers,34,NBA,SF,240,34
Lavor Postell,2001,New York Knicks,22,NBA,SG,59,5
Lavor Postell,2002,New York Knicks,23,NBA,SG,93,5
Lavor Postell,2003,New York Knicks,24,NBA,SG,43,3
John Postley,1968,Pittsburgh Condors,27,ABA,no pos,2,1
Vitaly Potapenko,1997,Cleveland Cavaliers,21,NBA,C,465,40
Vitaly Potapenko,1998,Cleveland Cavaliers,22,NBA,C,570,57
Vitaly Potapenko,1999,TOT,23,NBA,C,499,75
Vitaly Potapenko,2000,Boston Celtics,24,NBA,C,723,77
Vitaly Potapenko,2001,Boston Celtics,25,NBA,C,611,64
Vitaly Potapenko,2002,Boston Celtics,26,NBA,C,363,30
Vitaly Potapenko,2003,Oklahoma City Thunder,27,NBA,C,104,4
Vitaly Potapenko,2004,Oklahoma City Thunder,28,NBA,C,459,53
Vitaly Potapenko,2005,Oklahoma City Thunder,29,NBA,C,117,9
Vitaly Potapenko,2006,TOT,30,NBA,C,84,9
Vitaly Potapenko,2007,Sacramento Kings,31,NBA,C,0,0
Leon Powe,2007,Boston Celtics,23,NBA,C,264,10
Leon Powe,2008,Boston Celtics,24,NBA,C,445,15
Leon Powe,2009,Boston Celtics,25,NBA,PF,538,46
Leon Powe,2010,Cleveland Cavaliers,26,NBA,SF,79,0
Leon Powe,2011,TOT,27,NBA,PF,158,7
Cincinnatus Powell,1968,San Antonio Spurs,25,ABA,SF,1410,106
Cincinnatus Powell,1969,San Antonio Spurs,26,ABA,SF,1454,173
Cincinnatus Powell,1970,San Antonio Spurs,27,ABA,SF,1528,192
Cincinnatus Powell,1971,Kentucky Colonels,28,ABA,SF,1462,255
Cincinnatus Powell,1972,Kentucky Colonels,29,ABA,SF,1049,237
Cincinnatus Powell,1973,Utah Stars,30,ABA,SF,1016,137
Cincinnatus Powell,1974,Virginia Squires,31,ABA,PF,1275,136
Cincinnatus Powell,1975,Virginia Squires,32,ABA,SF,552,94
Dwight Powell,2015,TOT,23,NBA,PF,63,7
Josh Powell,2006,Dallas Mavericks,23,NBA,PF,110,9
Josh Powell,2007,TOT,24,NBA,PF,116,21
Josh Powell,2008,Los Angeles Clippers,25,NBA,C,353,47
Josh Powell,2009,Los Angeles Lakers,26,NBA,PF,250,27
Josh Powell,2010,Los Angeles Lakers,27,NBA,PF,169,35
Josh Powell,2011,Atlanta Hawks,28,NBA,PF,224,22
Josh Powell,2014,Houston Rockets,31,NBA,no pos,4,0
Kasib Powell,2008,Miami Heat,26,NBA,SF,84,18
Roger Powell,2007,Utah Jazz,24,NBA,SF,2,0
Marlbert Pradd,1968,Memphis Sounds,23,ABA,SG,74,3
Marlbert Pradd,1969,Memphis Sounds,24,ABA,SG,258,23
Mike Pratt,1971,Kentucky Colonels,22,ABA,SG,440,188
Mike Pratt,1972,Kentucky Colonels,23,ABA,SG,366,98
Paul Pressey,1983,Milwaukee Bucks,24,NBA,SG,532,207
Paul Pressey,1984,Milwaukee Bucks,25,NBA,SG,674,252
Paul Pressey,1985,Milwaukee Bucks,26,NBA,SF,1284,543
Paul Pressey,1986,Milwaukee Bucks,27,NBA,SF,1146,623
Paul Pressey,1987,Milwaukee Bucks,28,NBA,SF,846,441
Paul Pressey,1988,Milwaukee Bucks,29,NBA,SG,983,523
Paul Pressey,1989,Milwaukee Bucks,30,NBA,SG,813,439
Paul Pressey,1990,Milwaukee Bucks,31,NBA,SG,628,244
Paul Pressey,1991,San Antonio Spurs,32,NBA,SG,528,271
Paul Pressey,1992,San Antonio Spurs,33,NBA,SG,151,142
Paul Pressey,1993,Golden State Warriors,34,NBA,SG,79,30
Phil Pressey,2014,Boston Celtics,22,NBA,PG,213,241
Phil Pressey,2015,Boston Celtics,23,NBA,PG,100,66
Dominic Pressley,1989,TOT,24,NBA,PG,23,26
Harold Pressley,1987,Sacramento Kings,23,NBA,SF,310,120
Harold Pressley,1988,Sacramento Kings,24,NBA,SF,775,185
Harold Pressley,1989,Sacramento Kings,25,NBA,PF,981,174
Harold Pressley,1990,Sacramento Kings,26,NBA,SF,636,149
Stephen Previs,1973,Spirits of St. Louis,22,ABA,PG,55,24
A.J. Price,2010,Indiana Pacers,23,NBA,PG,410,106
A.J. Price,2011,Indiana Pacers,24,NBA,PG,323,111
A.J. Price,2012,Indiana Pacers,25,NBA,PG,172,86
A.J. Price,2013,Washington Wizards,26,NBA,PG,441,205
A.J. Price,2014,Minnesota Timberwolves,27,NBA,SG,44,13
A.J. Price,2015,TOT,28,NBA,PG,127,40
Brent Price,1993,Washington Wizards,24,NBA,PG,262,154
Brent Price,1994,Washington Wizards,25,NBA,PG,400,213
Brent Price,1996,Washington Wizards,27,NBA,PG,810,416
Brent Price,1997,Houston Rockets,28,NBA,PG,126,65
Brent Price,1998,Houston Rockets,29,NBA,PG,406,192
Brent Price,1999,Houston Rockets,30,NBA,PG,292,113
Brent Price,2000,Memphis Grizzlies,31,NBA,PG,141,69
Brent Price,2001,Memphis Grizzlies,32,NBA,PG,13,5
Brent Price,2002,Sacramento Kings,33,NBA,PG,31,9
Jim Price,1973,Los Angeles Lakers,23,NBA,PG,376,97
Jim Price,1974,Los Angeles Lakers,24,NBA,PG,1263,369
Jim Price,1975,TOT,25,NBA,PG,803,286
Jim Price,1976,Milwaukee Bucks,26,NBA,PG,937,395
Jim Price,1977,TOT,27,NBA,PG,589,261
Jim Price,1978,TOT,28,NBA,PG,723,260
Jim Price,1979,Los Angeles Lakers,29,NBA,PG,397,218
Mark Price,1987,Cleveland Cavaliers,22,NBA,PG,464,202
Mark Price,1988,Cleveland Cavaliers,23,NBA,PG,1279,480
Mark Price,1989,Cleveland Cavaliers,24,NBA,PG,1414,631
Mark Price,1990,Cleveland Cavaliers,25,NBA,PG,1430,666
Mark Price,1991,Cleveland Cavaliers,26,NBA,PG,271,166
Mark Price,1992,Cleveland Cavaliers,27,NBA,PG,1247,535
Mark Price,1993,Cleveland Cavaliers,28,NBA,PG,1365,602
Mark Price,1994,Cleveland Cavaliers,29,NBA,PG,1316,589
Mark Price,1995,Cleveland Cavaliers,30,NBA,PG,757,335
Mark Price,1996,Washington Wizards,31,NBA,PG,56,18
Mark Price,1997,Golden State Warriors,32,NBA,PG,793,342
Mark Price,1998,Orlando Magic,33,NBA,PG,597,297
Mike Price,1971,New York Knicks,22,NBA,SG,84,12
Mike Price,1972,TOT,23,ABA,SG,25,7
Mike Price,1973,Philadelphia 76ers,24,NBA,SG,288,71
Ronnie Price,2006,Sacramento Kings,22,NBA,PG,60,11
Ronnie Price,2007,Sacramento Kings,23,NBA,PG,192,48
Ronnie Price,2008,Utah Jazz,24,NBA,PG,228,78
Ronnie Price,2009,Utah Jazz,25,NBA,PG,207,108
Ronnie Price,2010,Utah Jazz,26,NBA,PG,255,123
Ronnie Price,2011,Utah Jazz,27,NBA,SG,197,56
Ronnie Price,2012,Phoenix Suns,28,NBA,PG,131,67
Ronnie Price,2013,Portland Trail Blazers,29,NBA,PG,105,73
Ronnie Price,2014,Orlando Magic,30,NBA,SG,74,66
Ronnie Price,2015,Los Angeles Lakers,31,NBA,PG,212,152
Tony Price,1981,Los Angeles Clippers,24,NBA,SG,4,3
Bob Priddy,1953,Baltimore Bullets,22,NBA,no pos,36,7
Pablo Prigioni,2013,New York Knicks,35,NBA,PG,275,236
Pablo Prigioni,2014,New York Knicks,36,NBA,PG,252,228
Pablo Prigioni,2015,New York Knicks,37,NBA,PG,198,101
Tayshaun Prince,2003,Detroit Pistons,22,NBA,SF,137,24
Tayshaun Prince,2004,Detroit Pistons,23,NBA,SF,841,191
Tayshaun Prince,2005,Detroit Pistons,24,NBA,SF,1206,247
Tayshaun Prince,2006,Detroit Pistons,25,NBA,SF,1156,186
Tayshaun Prince,2007,Detroit Pistons,26,NBA,SF,1171,227
Tayshaun Prince,2008,Detroit Pistons,27,NBA,SF,1080,268
Tayshaun Prince,2009,Detroit Pistons,28,NBA,SF,1163,253
Tayshaun Prince,2010,Detroit Pistons,29,NBA,SF,661,161
Tayshaun Prince,2011,Detroit Pistons,30,NBA,SF,1098,215
Tayshaun Prince,2012,Detroit Pistons,31,NBA,SF,798,153
Tayshaun Prince,2013,TOT,32,NBA,SF,852,196
Tayshaun Prince,2014,Memphis Grizzlies,33,NBA,SF,454,119
Tayshaun Prince,2015,TOT,34,NBA,no pos,251,50
John Pritchard,1950,Waterloo Hawks,23,NBA,no pos,22,8
Kevin Pritchard,1991,Golden State Warriors,23,NBA,PG,243,81
Kevin Pritchard,1992,Boston Celtics,24,NBA,PG,46,30
Kevin Pritchard,1995,TOT,27,NBA,PG,44,34
Kevin Pritchard,1996,Washington Wizards,28,NBA,PG,7,7
Laron Profit,2000,Washington Wizards,22,NBA,SG,49,25
Laron Profit,2001,Washington Wizards,23,NBA,PG,152,89
Laron Profit,2005,Washington Wizards,27,NBA,SF,136,37
Laron Profit,2006,Los Angeles Lakers,28,NBA,SG,104,15
Gabe Pruitt,2008,Boston Celtics,21,NBA,PG,32,13
Gabe Pruitt,2009,Boston Celtics,22,NBA,SG,93,39
Joel Przybilla,2001,Milwaukee Bucks,21,NBA,C,27,2
Joel Przybilla,2002,Milwaukee Bucks,22,NBA,C,190,21
Joel Przybilla,2003,Milwaukee Bucks,23,NBA,C,48,12
Joel Przybilla,2004,TOT,24,NBA,C,49,7
Joel Przybilla,2005,Portland Trail Blazers,25,NBA,C,488,74
Joel Przybilla,2006,Portland Trail Blazers,26,NBA,C,344,43
Joel Przybilla,2007,Portland Trail Blazers,27,NBA,C,84,12
Joel Przybilla,2008,Portland Trail Blazers,28,NBA,C,371,27
Joel Przybilla,2009,Portland Trail Blazers,29,NBA,C,448,27
Joel Przybilla,2010,Portland Trail Blazers,30,NBA,C,123,8
Joel Przybilla,2011,TOT,31,NBA,C,64,13
Joel Przybilla,2012,Portland Trail Blazers,32,NBA,C,55,6
Joel Przybilla,2013,Milwaukee Bucks,33,NBA,C,2,4
Les Pugh,1949,Providence Steam Rollers,25,BAA,no pos,461,59
Les Pugh,1950,Baltimore Bullets,26,NBA,no pos,251,16
Roy Pugh,1949,TOT,26,BAA,no pos,32,9
Anthony Pullard,1993,Milwaukee Bucks,26,NBA,PF,17,2
Don Putman,1947,St. Louis Bombers,24,BAA,no pos,380,30
Don Putman,1948,St. Louis Bombers,25,BAA,no pos,267,25
Don Putman,1949,St. Louis Bombers,26,BAA,no pos,248,140
Don Putman,1950,St. Louis Bombers,27,NBA,no pos,135,90
Bob Quick,1969,Washington Wizards,22,NBA,SF,87,12
Bob Quick,1970,TOT,23,NBA,SF,175,14
Bob Quick,1971,Detroit Pistons,24,NBA,SF,448,56
Bob Quick,1972,TOT,25,NBA,SF,138,12
Chris Quinn,2007,Miami Heat,23,NBA,PG,141,65
Chris Quinn,2008,Miami Heat,24,NBA,PG,465,178
Chris Quinn,2009,Miami Heat,25,NBA,PG,339,132
Chris Quinn,2010,Brooklyn Nets,26,NBA,PG,56,29
Chris Quinn,2011,San Antonio Spurs,27,NBA,PG,81,42
Chris Quinn,2013,Cleveland Cavaliers,29,NBA,SG,10,9
Brian Quinnett,1990,New York Knicks,23,NBA,SG,40,11
Brian Quinnett,1991,New York Knicks,24,NBA,SG,319,53
Brian Quinnett,1992,TOT,25,NBA,SG,115,12
Luther Rackley,1970,Sacramento Kings,23,NBA,C,504,56
Luther Rackley,1971,Cleveland Cavaliers,24,NBA,C,559,66
Luther Rackley,1972,TOT,25,NBA,C,256,21
Luther Rackley,1973,TOT,26,ABA,C,418,36
Luther Rackley,1974,Philadelphia 76ers,27,NBA,C,18,0
Howie Rader,1949,Baltimore Bullets,27,BAA,no pos,17,14
Mark Radford,1982,Oklahoma City Thunder,22,NBA,SG,145,57
Mark Radford,1983,Oklahoma City Thunder,23,NBA,SG,202,104
Wayne Radford,1979,Indiana Pacers,22,NBA,SG,202,57
Dino Radja,1994,Boston Celtics,26,NBA,PF,1208,114
Dino Radja,1995,Boston Celtics,27,NBA,PF,1133,111
Dino Radja,1996,Boston Celtics,28,NBA,PF,1043,83
Dino Radja,1997,Boston Celtics,29,NBA,C,349,48
Vladimir Radmanovic,2002,Oklahoma City Thunder,21,NBA,PF,407,81
Vladimir Radmanovic,2003,Oklahoma City Thunder,22,NBA,PF,724,97
Vladimir Radmanovic,2004,Oklahoma City Thunder,23,NBA,PF,925,142
Vladimir Radmanovic,2005,Oklahoma City Thunder,24,NBA,PF,741,86
Vladimir Radmanovic,2006,TOT,25,NBA,PF,755,136
Vladimir Radmanovic,2007,Los Angeles Lakers,26,NBA,PF,361,66
Vladimir Radmanovic,2008,Los Angeles Lakers,27,NBA,SF,543,123
Vladimir Radmanovic,2009,TOT,28,NBA,SF,540,81
Vladimir Radmanovic,2010,TOT,29,NBA,PF,256,45
Vladimir Radmanovic,2011,Golden State Warriors,30,NBA,PF,374,79
Vladimir Radmanovic,2012,Atlanta Hawks,31,NBA,SF,220,54
Vladimir Radmanovic,2013,Chicago Bulls,32,NBA,PF,33,8
Aleksandar Radojevic,2000,Toronto Raptors,23,NBA,C,7,1
Aleksandar Radojevic,2005,Utah Jazz,28,NBA,C,19,6
Frank Radovich,1962,Golden State Warriors,23,NBA,no pos,87,4
Moe Radovich,1953,Golden State Warriors,23,NBA,PG,14,8
Miroslav Raduljica,2014,Milwaukee Bucks,26,NBA,C,181,23
Miroslav Raduljica,2015,Minnesota Timberwolves,27,NBA,C,8,0
Ray Radziszewski,1958,Golden State Warriors,22,NBA,no pos,0,1
Ray Ragelis,1952,Sacramento Kings,23,NBA,SF,68,31
Sherwin Raiken,1953,New York Knicks,24,NBA,no pos,9,6
Ed Rains,1982,San Antonio Spurs,25,NBA,SF,192,40
Ed Rains,1983,San Antonio Spurs,26,NBA,SF,95,22
Igor Rakocevic,2003,Minnesota Timberwolves,24,NBA,PG,78,33
Kurt Rambis,1982,Los Angeles Lakers,23,NBA,PF,295,56
Kurt Rambis,1983,Los Angeles Lakers,24,NBA,PF,584,90
Kurt Rambis,1984,Los Angeles Lakers,25,NBA,PF,168,34
Kurt Rambis,1985,Los Angeles Lakers,26,NBA,PF,430,69
Kurt Rambis,1986,Los Angeles Lakers,27,NBA,PF,408,69
Kurt Rambis,1987,Los Angeles Lakers,28,NBA,PF,446,63
Kurt Rambis,1988,Los Angeles Lakers,29,NBA,PF,277,54
Kurt Rambis,1989,Charlotte Hornets,30,NBA,PF,832,159
Kurt Rambis,1990,TOT,31,NBA,PF,462,135
Kurt Rambis,1991,Phoenix Suns,32,NBA,PF,226,64
Kurt Rambis,1992,Phoenix Suns,33,NBA,PF,90,37
Kurt Rambis,1993,TOT,34,NBA,PF,177,53
Kurt Rambis,1994,Los Angeles Lakers,35,NBA,PF,164,32
Kurt Rambis,1995,Los Angeles Lakers,36,NBA,PF,44,16
Peter John Ramos,2005,Washington Wizards,19,NBA,C,11,0
Cal Ramsey,1960,TOT,22,NBA,SF,97,9
Cal Ramsey,1961,Philadelphia 76ers,23,NBA,SF,6,3
Frank Ramsey,1955,Boston Celtics,23,NBA,SF,715,185
Frank Ramsey,1957,Boston Celtics,25,NBA,SG,418,67
Frank Ramsey,1958,Boston Celtics,26,NBA,SG,1137,167
Frank Ramsey,1959,Boston Celtics,27,NBA,SG,1107,147
Frank Ramsey,1960,Boston Celtics,28,NBA,SG,1117,137
Frank Ramsey,1961,Boston Celtics,29,NBA,SG,1191,146
Frank Ramsey,1962,Boston Celtics,30,NBA,SG,1206,109
Frank Ramsey,1963,Boston Celtics,31,NBA,SG,839,95
Frank Ramsey,1964,Boston Celtics,32,NBA,SG,648,81
Ray Ramsey,1949,Baltimore Bullets,27,BAA,no pos,2,0
Mark Randall,1992,TOT,24,NBA,PF,171,33
Mark Randall,1993,TOT,25,NBA,PF,97,11
Mark Randall,1994,Denver Nuggets,26,NBA,PF,58,11
Mark Randall,1995,Denver Nuggets,27,NBA,PF,6,1
Julius Randle,2015,Los Angeles Lakers,20,NBA,PF,2,0
Anthony Randolph,2009,Golden State Warriors,19,NBA,PF,499,49
Anthony Randolph,2010,Golden State Warriors,20,NBA,C,384,42
Anthony Randolph,2011,TOT,21,NBA,C,305,33
Anthony Randolph,2012,Minnesota Timberwolves,22,NBA,PF,252,19
Anthony Randolph,2013,Denver Nuggets,23,NBA,PF,143,12
Anthony Randolph,2014,Denver Nuggets,24,NBA,PF,206,32
Shavlik Randolph,2006,Philadelphia 76ers,22,NBA,PF,131,19
Shavlik Randolph,2007,Philadelphia 76ers,23,NBA,PF,58,4
Shavlik Randolph,2008,Philadelphia 76ers,24,NBA,PF,8,3
Shavlik Randolph,2009,Portland Trail Blazers,25,NBA,PF,18,0
Shavlik Randolph,2010,TOT,26,NBA,PF,14,1
Shavlik Randolph,2013,Boston Celtics,29,NBA,PF,67,4
Shavlik Randolph,2014,Phoenix Suns,30,NBA,PF,20,1
Shavlik Randolph,2015,Phoenix Suns,31,NBA,PF,17,3
Zach Randolph,2002,Portland Trail Blazers,20,NBA,PF,114,13
Zach Randolph,2003,Portland Trail Blazers,21,NBA,PF,650,41
Zach Randolph,2004,Portland Trail Blazers,22,NBA,PF,1626,163
Zach Randolph,2005,Portland Trail Blazers,23,NBA,PF,871,86
Zach Randolph,2006,Portland Trail Blazers,24,NBA,PF,1333,144
Zach Randolph,2007,Portland Trail Blazers,25,NBA,PF,1608,147
Zach Randolph,2008,New York Knicks,26,NBA,C,1217,140
Zach Randolph,2009,TOT,27,NBA,PF,1041,103
Zach Randolph,2010,Memphis Grizzlies,28,NBA,PF,1681,149
Zach Randolph,2011,Memphis Grizzlies,29,NBA,PF,1504,163
Zach Randolph,2012,Memphis Grizzlies,30,NBA,PF,324,48
Zach Randolph,2013,Memphis Grizzlies,31,NBA,PF,1169,108
Zach Randolph,2014,Memphis Grizzlies,32,NBA,PF,1372,200
Zach Randolph,2015,Memphis Grizzlies,33,NBA,PF,670,66
Wally Rank,1981,Los Angeles Clippers,22,NBA,SF,55,17
Kelvin Ransey,1981,Portland Trail Blazers,22,NBA,PG,1217,555
Kelvin Ransey,1982,Portland Trail Blazers,23,NBA,PG,1253,555
Kelvin Ransey,1983,Dallas Mavericks,24,NBA,PG,840,280
Kelvin Ransey,1984,Brooklyn Nets,25,NBA,PG,760,483
Kelvin Ransey,1985,Brooklyn Nets,26,NBA,PG,724,355
Kelvin Ransey,1986,Brooklyn Nets,27,NBA,PG,586,252
Sam Ranzino,1952,Sacramento Kings,24,NBA,SG,86,25
Bobby Rascoe,1968,Kentucky Colonels,27,ABA,SF,680,102
Bobby Rascoe,1969,Kentucky Colonels,28,ABA,SG,534,105
Bobby Rascoe,1970,Kentucky Colonels,29,ABA,SG,14,1
Blair Rasmussen,1986,Denver Nuggets,23,NBA,C,153,16
Blair Rasmussen,1987,Denver Nuggets,24,NBA,C,705,60
Blair Rasmussen,1988,Denver Nuggets,25,NBA,C,1002,78
Blair Rasmussen,1989,Denver Nuggets,26,NBA,C,583,49
Blair Rasmussen,1990,Denver Nuggets,27,NBA,C,1001,82
Blair Rasmussen,1991,Denver Nuggets,28,NBA,C,875,70
Blair Rasmussen,1992,Atlanta Hawks,29,NBA,C,729,107
Blair Rasmussen,1993,Atlanta Hawks,30,NBA,C,71,5
George Ratkovicz,1950,Philadelphia 76ers,27,NBA,PF,535,124
George Ratkovicz,1951,Philadelphia 76ers,28,NBA,PF,849,193
George Ratkovicz,1952,Philadelphia 76ers,29,NBA,PF,493,90
George Ratkovicz,1953,TOT,30,NBA,PF,678,217
George Ratkovicz,1954,Atlanta Hawks,31,NBA,PF,570,154
George Ratkovicz,1955,Atlanta Hawks,32,NBA,PF,16,13
Ed Ratleff,1974,Houston Rockets,23,NBA,SF,611,181
Ed Ratleff,1975,Houston Rockets,24,NBA,SF,941,259
Ed Ratleff,1976,Houston Rockets,25,NBA,SF,796,260
Ed Ratleff,1977,Houston Rockets,26,NBA,SF,166,43
Ed Ratleff,1978,Houston Rockets,27,NBA,SF,299,153
Mike Ratliff,1973,Sacramento Kings,21,NBA,C,241,38
Mike Ratliff,1974,Sacramento Kings,22,NBA,C,0,0
Theo Ratliff,1996,Detroit Pistons,22,NBA,C,341,13
Theo Ratliff,1997,Detroit Pistons,23,NBA,C,439,13
Theo Ratliff,1998,TOT,24,NBA,C,809,57
Theo Ratliff,1999,Philadelphia 76ers,25,NBA,PF,560,30
Theo Ratliff,2000,Philadelphia 76ers,26,NBA,PF,676,36
Theo Ratliff,2001,Philadelphia 76ers,27,NBA,C,621,58
Theo Ratliff,2002,Atlanta Hawks,28,NBA,C,26,1
Theo Ratliff,2003,Atlanta Hawks,29,NBA,C,706,73
Theo Ratliff,2004,TOT,30,NBA,C,672,71
Theo Ratliff,2005,Portland Trail Blazers,31,NBA,C,304,34
Theo Ratliff,2006,Portland Trail Blazers,32,NBA,C,270,28
Theo Ratliff,2007,Boston Celtics,33,NBA,C,5,0
